epoch,train_loss,train_acc,val_loss,val_acc
1,2.2009338651384627,0.30828351208141874,2.0815796852111816,0.37389683723449707
2,1.8353516885212489,0.48396630798067364,1.8339272737503052,0.572800487279892
3,1.6005297218050276,0.6535304869924273,1.62966787815094,0.7033446729183197
4,1.409682767731803,0.7803811345781598,1.4850369691848755,0.7671436667442322
5,1.2684975011008126,0.8378017289297921,1.311859130859375,0.833606094121933
6,1.1458581515720911,0.8667124594960894,1.1751109957695007,0.8670254647731781
7,1.0971054349626814,0.8681611163275582,1.0814660787582397,0.8733884692192078
8,1.0235577481133598,0.8803749595369611,1.0039944350719452,0.8785936832427979
9,0.8991723145757403,0.9036181143351963,0.9527884721755981,0.8909996449947357
10,0.9028079850333077,0.8979672959872654,0.8637080788612366,0.9026077687740326
11,0.7955420187541417,0.9124562655176435,0.8053938150405884,0.9082916676998138
12,0.7558359844344003,0.9143918582371303,0.7707041203975677,0.9077922701835632
13,0.7127541559083121,0.9127135532242912,0.7376409769058228,0.9074294567108154
14,0.6628409794398716,0.9234898430960519,0.7105810642242432,0.909217119216919
15,0.6297984208379473,0.924052221434457,0.6854658722877502,0.9093163907527924
16,0.6014409150396075,0.9270367622375488,0.6669478416442871,0.9073923528194427
17,0.6038762075560433,0.9233309030532837,0.6521342992782593,0.9079408645629883
18,0.5477537853377206,0.9310580236571175,0.6305942237377167,0.9103500247001648
19,0.5258048645087651,0.9326963254383632,0.6140145659446716,0.9120207726955414
20,0.558027663401195,0.9258024181638446,0.597917377948761,0.9166576862335205
21,0.5163435510226658,0.9334913917950222,0.5798846185207367,0.9175311923027039
22,0.4784240254334041,0.9361925636019025,0.5532748997211456,0.9165563583374023
23,0.5405609011650085,0.9241255606923785,0.5395191311836243,0.9187776446342468
24,0.46674680709838867,0.9374904632568359,0.562215268611908,0.9161293506622314
25,0.45758052808897837,0.9323741367885044,0.5288150161504745,0.916388601064682
26,0.4282549321651459,0.938841530254909,0.5163779556751251,0.9176613688468933
27,0.42040363805634634,0.9389761345727103,0.5323909521102905,0.916799008846283
28,0.4161191497530256,0.9389760153634208,0.5001505315303802,0.9205463826656342
29,0.4033057859965733,0.942128096308027,0.49260827898979187,0.9226120412349701
30,0.42441810028893606,0.9397403853280204,0.5166713297367096,0.9190655648708344
31,0.38352992704936434,0.9426960093634469,0.520948588848114,0.9170916974544525
32,0.37516033223697115,0.9418273653302874,0.4482356011867523,0.9246924817562103
33,0.4277744378362383,0.9345072593007769,0.4354293942451477,0.9272269606590271
34,0.3743194724832262,0.9398747682571411,0.4580319821834564,0.9227308630943298
35,0.38892355987003874,0.9379091092518398,0.45272719860076904,0.9197463989257812
36,0.3455428736550467,0.9466779402324131,0.47975513339042664,0.9139838218688965
37,0.34798157640865873,0.9434926850455148,0.481400728225708,0.9159159660339355
38,0.33119338750839233,0.948043303830283,0.44287440180778503,0.924409955739975
39,0.32355291077068876,0.9481588091169085,0.4286007583141327,0.925809234380722
40,0.3264819468770708,0.9486803156988961,0.423593670129776,0.9256869256496429
41,0.33320325187274386,0.9475825428962708,0.4665409028530121,0.9204923510551453
42,0.29718706011772156,0.9530484846660069,0.5114025175571442,0.9135198593139648
43,0.3100426495075226,0.9515476482255119,0.44552209973335266,0.9221902787685394
44,0.3108280726841518,0.9477682624544416,0.4217379540205002,0.9242202639579773
45,0.3144516944885254,0.9462986929076058,0.4437924772500992,0.9205613136291504
46,0.3057170936039516,0.9482808368546622,0.40443308651447296,0.928806871175766
47,0.2912440725735256,0.9493443880762372,0.39395107328891754,0.9296795725822449
48,0.275990503174918,0.9532856260027204,0.3988276720046997,0.9275150299072266
49,0.2880480332033975,0.9501132794788906,0.39367902278900146,0.927712619304657
50,0.2713234062705721,0.9534571766853333,0.38295988738536835,0.9300316274166107
