model,sample,pixel_accuracy,mean_tissue_dice,Background_dice,Background_iou,Background_precision,Background_recall,Background_f1,Background_specificity,Tissue_dice,Tissue_iou,Tissue_precision,Tissue_recall,Tissue_f1,Tissue_specificity,OS_dice,OS_iou,OS_precision,OS_recall,OS_f1,OS_specificity,Vaginal_dice,Vaginal_iou,Vaginal_precision,Vaginal_recall,Vaginal_f1,Vaginal_specificity
UNetPlusPlus_NoPretrained,Day15_mm_results_Day15F_S6B_3,0.9105237485519175,0.8739151383587266,0.9793343746245344,0.9595055915244262,0.9658415201654602,0.9932095620001329,0.9793343746245344,0.9828837737527447,0.88525083228534,0.7941255826189014,0.9326615530561844,0.8424270720969712,0.8852508322853399,0.9584681551730666,0.886946534812134,0.7968588774506276,0.822542991076681,0.9622921722751476,0.8869465348121339,0.9768829725188339,0.849548047978706,0.7384472219687984,0.8188782323661528,0.8826046373676222,0.8495480479787061,0.961027188753901
UNetPlusPlus_NoPretrained,Day13_mm_results_D13D_S9A_5,0.7256903615052508,0.5570220888216574,0.8923175827708132,0.8055716773070226,0.8458347271909844,0.9442064577510852,0.8923175827708133,0.9244164849847325,0.7264868636992203,0.570458869242192,0.6382061445004558,0.8431113728872388,0.7264868636992202,0.662231703298473,0.5909791739626777,0.4194254357650097,0.7932141723439065,0.47091611519030463,0.5909791739626779,0.9863380550946543,0.3536002288030739,0.2147717917538387,0.7807797913234487,0.22855397574286473,0.35360022880307396,0.9858546308189751
UNetPlusPlus_NoPretrained,Day12_mm_results_Day12D_9B_S2,0.6899064432338,0.4010404265035062,0.5704599291209228,0.3990513737541655,0.407870841627605,0.9485987746075482,0.5704599291209228,0.8472398471734918,0.7789707585577,0.6379624108244671,0.8195364576126261,0.7422315257592722,0.7789707585577001,0.5690689267500244,0.4241505209528186,0.2691567478952851,0.6075746624649455,0.3257945629077199,0.4241505209528186,0.955323595853251,0.0,0.0,0.0,0.0,0.0,0.98276342965577
UNetPlusPlus_NoPretrained,Day0_mm_results_Day0G_8B_S2,0.8819357376204121,0.7889304795240758,0.961174980398325,0.9252520513674923,0.9939093699962234,0.9305280534715497,0.9611749803983252,0.9973923644760172,0.8869063138763308,0.7967939490924324,0.8559523135859871,0.9201831071191766,0.8869063138763308,0.8433833848775045,0.6507124447001923,0.4822637266194943,0.6708492293605982,0.6317493164908045,0.6507124447001922,0.9652682714748515,0.8291726799957047,0.7081938265607457,0.8985858647862683,0.7697144434561237,0.8291726799957048,0.992176881284356
UNetPlusPlus_NoPretrained,Day15_mm_results_D15F_S6B_5,0.9147605691871286,0.8852803200564962,0.9686425125263871,0.9391918168928499,0.9892430678377969,0.9488824494840973,0.9686425125263872,0.9943286248096231,0.8881295351249806,0.798770687037551,0.8809333476960176,0.8954442596057429,0.8881295351249807,0.9264925155464293,0.8868256741096909,0.7966637870491793,0.8705431726498513,0.9037288756970931,0.8868256741096908,0.9845757356302772,0.8808857509348166,0.787127633903899,0.8696080286195865,0.8924598324014951,0.8808857509348166,0.9736549700235694
UNetPlusPlus_NoPretrained,Day6_mm_results_day6_4,0.8522725049473168,0.500657442792713,0.9815360186185885,0.9637415132612398,0.9731302788272285,0.9900882384849983,0.9815360186185885,0.9746742324308856,0.8263478844212906,0.7040824733774125,0.7710657207628887,0.8901692708333333,0.8263478844212906,0.8313401175868695,0.4260961931629984,0.2707256894049347,0.6887600620338232,0.308461907360553,0.42609619316299846,0.9936123131019954,0.24952825079384988,0.14254914477026692,0.3832950943131863,0.18497388305695014,0.24952825079384983,0.9720922196322976
DeepLabV3Plus_Pretrained,Day0_mm_results_Day0H_2B_S7,0.886110669170974,0.8586733825802827,0.9702480501051217,0.9422153074865933,0.9483994942363162,0.9931270067296448,0.9702480501051217,0.9763655138340692,0.8342894860530661,0.7156918257760906,0.7858094933674284,0.8891446737868502,0.834289486053066,0.8960000620807127,0.9046441417596193,0.82589063175585,0.9170097190004992,0.89260761888702,0.9046441417596194,0.9882846436979805,0.837086519928163,0.71981839945346,0.933840739220734,0.7584992417283745,0.837086519928163,0.9802479006417198
DeepLabV3Plus_Pretrained,Day15_mm_results_D15C_S6A_2,0.9401720568722581,0.7920016855385993,0.9729045838278434,0.9472387555322999,0.9605352712755961,0.9855966244671043,0.9729045838278433,0.9671403232189887,0.9415726450836026,0.8895959091665532,0.9655259610284905,0.9187790529613512,0.9415726450836026,0.9715394969967018,0.8088357769557049,0.679029609274646,0.7121225039646676,0.9359465698469261,0.8088357769557049,0.9737947884505831,0.6255966345764906,0.45517687915710164,0.8525909592061742,0.49405826731408126,0.6255966345764906,0.9980139336591453
DeepLabV3Plus_Pretrained,Day14_mm_results_D14D_S8A_3,0.9517937349929302,0.6146962632982116,0.974808050908189,0.9508541807919426,0.9890997374774324,0.960923488219215,0.974808050908189,0.9895877869188746,0.9429436188829963,0.8920466644234973,0.9256433091797217,0.9609029323238496,0.9429436188829963,0.9453436602290944,0.9011451710116385,0.8200766354562591,0.9473806336456939,0.8592126137209829,0.9011451710116385,0.9952987554778748,0.0,0.0,0.0,0.0,0.0,0.9933221261189068
DeepLabV3Plus_Pretrained,Day6_mm_results_Day6D_8B_S3,0.9559090955986201,0.921467940670981,0.9830986779761753,0.9667591699257744,0.9974282313247046,0.969175024344513,0.9830986779761755,0.9972534528455581,0.9463064866133766,0.8980851401200151,0.9349157680179788,0.9579781904840534,0.9463064866133766,0.9544973441863808,0.8180973353995665,0.6921867256100493,0.7919963630708124,0.8459772993889083,0.8180973353995665,0.9830661206705451,1.0,1.0,0.0,0.0,0.0,1.0
DeepLabV3Plus_Pretrained,Day18_mm_results_D18E_S2A_1,0.8480556012466296,0.8557518780545864,0.8424911401548498,0.7278485455977909,0.763285281023189,0.9400386360030123,0.8424911401548498,0.9774065633768452,0.849915409278394,0.7390025187148411,0.8722713267844624,0.8286767996806813,0.849915409278394,0.8965465281541604,0.8939462836609245,0.8082304416640768,0.8835967823592282,0.9045411041969712,0.8939462836609244,0.9777585263639872,0.8233939412244405,0.6998042676078935,0.8199548958897882,0.8268619560709664,0.8233939412244404,0.9182077910680169
DeepLabV3Plus_Pretrained,Day15_mm_results_D15F_S6B_2,0.9263285339744092,0.8973947853805261,0.9845680112028486,0.9696050765242651,0.9748332873657587,0.994499118812054,0.9845680112028486,0.9871944665648403,0.9024196342637151,0.8221900303932177,0.9361872506300398,0.8710031621698952,0.9024196342637151,0.9619332273904456,0.9174638723761991,0.8475133983657984,0.8780050370144242,0.9606362769725352,0.9174638723761991,0.9844550893739166,0.8723008495016639,0.7735226625968367,0.8468517452820828,0.8993269072716774,0.8723008495016638,0.966163372999971
DeepLabV3Plus_Pretrained,Day15_mm_results_Day15F_S6B_3,0.918328150722517,0.8918617853188952,0.9683341387107433,0.9386121757490659,0.9415509804290908,0.9966856459224139,0.9683341387107431,0.969851475849442,0.8957413687663313,0.8111699047945102,0.9291477079404624,0.8646538261322227,0.8957413687663313,0.954978361323752,0.8949623858608433,0.8098931424683081,0.8614096928108079,0.9312348317455718,0.8949623858608433,0.9833170518429007,0.8848816013295107,0.7935315230961298,0.8826122803211108,0.88716262190973,0.8848816013295107,0.9764440760142666
DeepLabV3Plus_Pretrained,Day13_mm_results_D13D_S9A_5,0.8332462306305365,0.7373644437113157,0.9465216334948042,0.8984727770298603,0.9256807763670098,0.9683225307724327,0.9465216334948043,0.9658556357265902,0.8379403246212346,0.7210820084158877,0.8330393926689235,0.842899264105234,0.8379403246212346,0.8806127682347606,0.6668092227593901,0.500160392753037,0.9295592104410487,0.5198640215130144,0.6668092227593901,0.9956159490724122,0.7073437837533225,0.5472017810018717,0.6640742661037454,0.7566449922438252,0.7073437837533225,0.9156291801390796
DeepLabV3Plus_Pretrained,Day12_mm_results_Day12D_9B_S2,0.8462466431403681,0.5190323290308796,0.8101729228173766,0.6809165284217392,0.9683520693653275,0.6964144581807635,0.8101729228173766,0.997475278094418,0.8960658324049314,0.8117022361550957,0.880674064179438,0.9120051826859344,0.8960658324049313,0.6741901850667046,0.6610311546877072,0.4936867328929766,0.6626292942300502,0.6594407054329582,0.6610311546877072,0.9287164234125213,0.0,0.0,0.0,0.0,0.0,0.9969103406933109
DeepLabV3Plus_Pretrained,Day0_mm_results_Day0G_8B_S2,0.9404155492217842,0.8952191255989508,0.978277939374764,0.957479511381122,0.979232851093636,0.9773248882308256,0.9782779393747639,0.9905216695408863,0.9414099785126435,0.8893055473826676,0.9310432594160333,0.9520101538995395,0.9414099785126435,0.928689200479825,0.8581179128145289,0.7514943289193996,0.8947918494686555,0.8243318495525305,0.8581179128145289,0.9891397177445732,0.8861294854696798,0.7955408406185608,0.9015450186467767,0.8712322704746714,0.8861294854696797,0.99143168143091
DeepLabV3Plus_Pretrained,Day15_mm_results_D15F_S6B_5,0.9298707105548152,0.9002735276873807,0.9828246515796087,0.9662293262473114,0.9894556073603346,0.9762819804444007,0.9828246515796087,0.9942813820968116,0.9060395113307698,0.8282195935914828,0.9175379366855234,0.894825711618329,0.9060395113307698,0.9511556276323926,0.9108746452726468,0.8363359105717184,0.8872992739768154,0.9357369975817652,0.9108746452726467,0.9863591307971469,0.8839064264587254,0.7919644440332739,0.8622986460283217,0.9066249509074943,0.8839064264587255,0.9714969797692757
DeepLabV3Plus_Pretrained,Day6_mm_results_day6_4,0.8795557523290974,0.7181936652314121,0.9575763573179037,0.9186057550019824,0.9259011189409461,0.9914955941029691,0.9575763573179038,0.9264920398947494,0.847186319805579,0.7348857272952398,0.8389267742859176,0.8556101190476191,0.8471863198055789,0.8951677328145236,0.7748944971853289,0.6325124615023068,0.7150567705128922,0.8456615567792827,0.774894497185329,0.9845570905673818,0.5325001787033287,0.36286217618262856,0.90184011944635,0.3777828490288554,0.5325001787033287,0.9961441738189006
DeepLabV3Plus_NoPretrained,Day0_mm_results_Day0H_2B_S7,0.7349705812668182,0.6538887450447127,0.8989456941092742,0.8164408324819631,0.8179596784732747,0.9977308118280913,0.8989456941092742,0.9028757203740286,0.7014998427888126,0.5402385505254284,0.6043637916869158,0.8358397440302457,0.7014998427888126,0.7651998804946281,0.7640032386896044,0.6181272173234605,0.9067868150853015,0.6600682232933816,0.7640032386896043,0.9901598302218391,0.4961631536557212,0.32993150477849964,0.7975404945858068,0.3600908040372913,0.49616315365572117,0.9664001188140869
DeepLabV3Plus_NoPretrained,Day15_mm_results_D15C_S6A_2,0.8818459095119054,0.6477392995565482,0.9488551750583032,0.9026873866890157,0.9682513446459563,0.9302208387952952,0.9488551750583032,0.9752490674352464,0.8809706614369263,0.7872632388424824,0.8789639210855404,0.8829865858327018,0.8809706614369264,0.8945124571465753,0.6815008522262953,0.5168762174605985,0.7112259070640122,0.6541607835227146,0.6815008522262952,0.9816041960625436,0.380746385006423,0.2351369677244372,0.2900710999581765,0.5538908765652951,0.38074638500642294,0.9684814094089336
DeepLabV3Plus_NoPretrained,Day14_mm_results_D14D_S8A_3,0.9409291245307342,0.5926922214713012,0.9661218952561664,0.9344640251333542,0.9891703506904285,0.9441230771032724,0.9661218952561663,0.9898368278234833,0.931307877550917,0.8714463763583029,0.8990651951421438,0.9659491837924629,0.9313078775509169,0.9232128267087545,0.8467687868629864,0.7342576035204686,0.8899145573571645,0.8076132353417296,0.8467687868629864,0.9901581646647573,0.0,0.0,0.0,0.0,0.0,0.9999680623423078
DeepLabV3Plus_NoPretrained,Day6_mm_results_Day6D_8B_S3,0.8404197303073134,0.42142495930444185,0.9669471472456547,0.9360093674467495,0.9926396386294831,0.9425510975512376,0.9669471472456547,0.9923184824500614,0.7967549044251093,0.6621717448550521,0.8243459588428274,0.7709509921834731,0.7967549044251094,0.887913520716077,0.4675199734882162,0.30507410563280274,0.452868744460149,0.4831508918462329,0.4675199734882162,0.9555110688103936,0.0,0.0,0.0,0.0,0.0,0.9520442159749685
DeepLabV3Plus_NoPretrained,Day18_mm_results_D18E_S2A_1,0.7533015323457781,0.7683705102555579,0.7423926817959065,0.5903215344325992,0.6216039880521546,0.9214460040449427,0.7423926817959065,0.9565288764182018,0.7581721677126011,0.6105292118602925,0.7254176151790755,0.7940245055028541,0.7581721677126012,0.7437631617364515,0.8587658936527816,0.7524888091554316,0.8679806641436095,0.8497447219698043,0.8587658936527816,0.9758764976423586,0.6881734694012912,0.5245918216696026,0.7975530955662541,0.6051770629246632,0.6881734694012913,0.9307975343410979
DeepLabV3Plus_NoPretrained,Day15_mm_results_D15F_S6B_2,0.9024507797143612,0.8625462167129045,0.9823492371669574,0.9653107657799921,0.9847131999053205,0.9799965973930796,0.9823492371669574,0.9924119789558883,0.870715350223547,0.7710326624876278,0.9060941850514076,0.8379954592578005,0.870715350223547,0.9443144645397084,0.8815184332261334,0.7881385437301158,0.8516036970974542,0.9136113449909888,0.8815184332261335,0.9814590756848003,0.8354048666890331,0.7173350143701535,0.7855125497778784,0.8920649237344213,0.8354048666890332,0.9493231008548597
DeepLabV3Plus_NoPretrained,Day15_mm_results_Day15F_S6B_3,0.8986690707012639,0.8580465049283177,0.9759845086669908,0.953095453074158,0.9608791982618702,0.9915723242572613,0.9759845086669909,0.9803284847254818,0.8675590805164742,0.766096549135776,0.9235949654485627,0.8179338152558715,0.8675590805164742,0.9537971815364621,0.8662509557386798,0.7640588189453114,0.8157834101382488,0.9233745064657515,0.8662509557386798,0.9767821375244121,0.840329478529799,0.7246277826088487,0.7898172273663934,0.8977441247797338,0.840329478529799,0.952305610510477
DeepLabV3Plus_NoPretrained,Day13_mm_results_D13D_S9A_5,0.7711521655183627,0.6542321216044313,0.9036602666337706,0.8242520444453375,0.8415034657334453,0.97573170006541,0.9036602666337706,0.9192851673371575,0.7598911108960631,0.612761603092077,0.7307198702709001,0.7914883024636172,0.7598911108960632,0.793874547522243,0.5769336925806664,0.4054158893178418,0.7292340406680548,0.4772583953668737,0.5769336925806663,0.980279433840356,0.6258715613365643,0.45546802156669325,0.7407830683179306,0.5418230627647347,0.6258715613365643,0.9582070248482969
DeepLabV3Plus_NoPretrained,Day12_mm_results_Day12D_9B_S2,0.583083689947349,0.3637935520440756,0.44175590383660734,0.2834959586397728,0.2844732426416286,0.9880270456440561,0.44175590383660734,0.724331575049651,0.6784185704719169,0.5133384559695047,0.8009495438845459,0.5884033657500852,0.6784185704719169,0.6144502894876108,0.4129620856603098,0.260209338371181,0.5511329624358476,0.33018388219633393,0.41296208566030984,0.942905511042162,0.0,0.0,0.0,0.0,0.0,0.9843408391963555
DeepLabV3Plus_NoPretrained,Day0_mm_results_Day0G_8B_S2,0.86203883848358,0.6850906750399434,0.9672751685974393,0.9366242964098839,0.9664033145290465,0.9681485971966428,0.9672751685974392,0.9846084616533032,0.8694098066774808,0.7689875711043495,0.8497625748054337,0.8899870628492113,0.8694098066774809,0.8408630296322859,0.7486629755784869,0.5982904373221036,0.6652542964441777,0.8559852412311428,0.7486629755784869,0.9517380054526845,0.4371992428638626,0.2797536671693445,0.8337350883141703,0.2962829888572918,0.4371992428638626,0.9946790323411212
DeepLabV3Plus_NoPretrained,Day15_mm_results_D15F_S6B_5,0.8893440005110025,0.8481128559686582,0.9610673852475508,0.9250526661698345,0.9544282185411218,0.9677995653401765,0.9610673852475508,0.9746002929048194,0.8604732985275635,0.755114643137107,0.875834613272639,0.8456415418365112,0.8604732985275634,0.9271867088238382,0.8774549959718094,0.7816657620167662,0.8439174626739333,0.9137684275833868,0.8774549959718094,0.9806035546528893,0.8064102734066012,0.6756176393275108,0.8075522296911578,0.8052715422327934,0.8064102734066012,0.9622195329393235
DeepLabV3Plus_NoPretrained,Day6_mm_results_day6_4,0.8371816489510094,0.5773801878529999,0.9331410614881954,0.8746620830583878,0.8819413516486465,0.9906517834540787,0.9331410614881954,0.8771498565715362,0.7995497290583266,0.6660415249280863,0.7709256883126303,0.8303813244047619,0.7995497290583266,0.8425432760276387,0.5813062461017553,0.4097475191558849,0.8902534711561423,0.43154569959153977,0.5813062461017553,0.9975620846184742,0.3512845883989178,0.21306563032475218,0.9685961765940397,0.21454772892472573,0.35128458839891774,0.9993477194353454
